buysM5,buysH1,sellsM5,sellsH1,volM5,volH1,priceM5,priceH1,liquidity,marketCap,paidProfile,paidAd,websites,socials,boosts,pools,buysToSells,volToLiquidity,volToMC,liquidityToMC,liquidityToBuys,MCToBuys,poolsToLiquidity,buysToVol,priceToVol,priceToVol5M,score,highHolder,lowLP,mutable,unlockedLP,singleHolder,highOwnership,result
20,103,4,18,5806.37,27403.55,5.4,28.24,420773.51,241306.0,0,0,0,0,0,1,5.722222222222222,0.06512660457166136,0.11356348370948091,1.7437341383968903,4085.179708737864,2342.776699029126,2.376575464553365e-06,0.0037586371108852684,0.0010305234175864075,0.0009300130718503988,11399,0,400,0,10999,0,0,RSuccess
182,604,43,206,70553.39,337965.44,53.04,1173.0,174149.2,2251489.0,0,0,0,0,0,1,2.9320388349514563,1.940666049571287,0.1501075243982982,0.07734845695448657,288.3264900662252,3727.630794701987,5.742202663003906e-06,0.0017871649834965374,0.003470769082187812,0.0007517711055414914,11499,0,400,100,10999,0,0,Success
128,444,63,183,25433.16,89752.51,20.14,118.0,407954.59,301084.0,1,0,1,1,0,1,2.4262295081967213,0.2200061286232862,0.2980979062321478,1.354952737442043,918.8166441441442,678.1171171171171,2.4512532142364175e-06,0.004946936860038789,0.0013147264628031016,0.0007918795776851953,11399,0,400,0,10999,0,0,RSuccess
245,747,29,77,15249.95,278488.15,6.88,1991794.0,525041.46,2316631335.0,1,0,0,1,10,1,9.7012987012987,0.5304117316754376,0.00012021254560126203,0.00022664005794430816,702.8667469879517,3101246.767068273,1.9046114948712813e-06,0.002682340343745326,7.15216787500653,0.0004511490201607218,400,0,400,0,0,0,0,RSuccess
19,116,1,19,21251.02,72672.06,9.09,35.34,1042737.34,605507.0,0,0,0,0,0,1,6.105263157894737,0.0696935433423723,0.12001852992616105,1.7220896537942583,8989.115,5219.887931034483,9.590142806241118e-07,0.001596211804096375,0.00048629418238591287,0.0004277441741619931,11499,0,400,100,10999,0,0,RSuccess
79,1023,51,922,11222.19,206095.34,41.77,-38.8,24825.85,46133.0,0,0,0,0,0,2,1.1095444685466378,8.301642844051663,4.467416816595495,0.5381364749745301,24.26769305962854,45.095796676441836,8.056118924427564e-05,0.004963722129767708,-0.0001882623838074165,0.0037220898951095998,400,0,400,0,0,0,0,10x
25,366,18,439,2511.92,75560.88,25.76,-88.85,10336.37,8104.0,0,0,0,0,0,2,0.8337129840546698,7.310194971735725,9.323899308983219,1.2754652023692006,28.241448087431696,22.14207650273224,0.0001934915255549095,0.0048437763032934495,-0.0011758730178896804,0.010255103665721839,400,0,400,0,0,0,0,2x
2,89,8,20,415.11,241670.53,-1.28,1642829.0,478219.5,1928404759.0,0,0,0,0,0,1,4.45,0.505354821373867,0.00012532147562492092,0.00024798709802395795,5373.252808988764,21667469.20224719,2.0910899701915125e-06,0.0003682699748289541,6.797804432340178,-0.0030835200308352005,2500,2100,400,0,0,0,0,RSuccess
99,292,27,79,31896.61,301338.58,4.89,23998989.0,491479.55,2552995796.0,1,0,0,1,10,1,3.6962025316455698,0.6131253680849997,0.00011803332401570473,0.00019251091238381342,1683.1491438356163,8743136.287671233,2.034672653216192e-06,0.0009690096767562918,79.64127593619111,0.00015330782801056285,400,0,400,0,0,0,0,RSuccess
4,50,4,64,1956.45,8295.88,14.78,-31.26,26550.08,54969.0,0,0,0,0,0,2,0.78125,0.31246158203666424,0.15091924539285778,0.4830009641798105,531.0016,1099.38,7.532933987392882e-05,0.006027088144958703,-0.0037681355082281815,0.007554499220526974,400,0,400,0,0,0,0,Success
0,132,12,146,148.77,25808.69,-2.11,41.2,37198.16,107575.0,0,0,0,0,0,2,0.9041095890410958,0.693816307043144,0.23991345572856146,0.3457881478038578,281.80424242424243,814.9621212121212,5.3766100258722467e-05,0.005114556376166322,0.001596361535591307,-0.014182966996034144,8869,0,400,0,0,7153,1316,4x
29,96,20,152,1974.21,9832.76,17.52,-49.66,2197.93,316511.0,1,0,1,1,0,4,0.631578947368421,4.473645657505016,0.031066092489676504,0.006944245223704705,22.895104166666666,3296.9895833333335,0.0018198941731538312,0.00976328111333949,-0.005050463959254573,0.008874435850289483,0,0,0,0,0,0,0,2x
102,318,24,31,17470.32,214124.32,8.19,859299.0,408327.76,1443440469.0,1,0,0,1,10,1,10.258064516129032,0.5243932472286479,0.00014834302113501296,0.00028288507130667126,1284.0495597484278,4539120.971698113,2.4490130183654424e-06,0.0014851185516899714,4.013084548266166,0.0004687950764496586,3400,3000,400,0,0,0,0,RSuccess
90,134,23,28,30195.98,279628.46,2.61,2374929.0,505893.06,2743708887.0,1,0,0,1,0,1,4.785714285714286,0.5527422337044908,0.00010191622782027312,0.00018438292137951587,3775.321343283582,20475439.45522388,1.976702348911448e-06,0.00047920730243266365,8.49315910118734,8.64353466918444e-05,14399,3000,400,0,10999,0,0,RSuccess
296,930,32,99,49201.58,426738.67,8.68,5652562.0,649905.55,5446583552.0,1,0,0,1,0,1,9.393939393939394,0.6566164421891765,7.834978861993229e-05,0.00011932352525122891,698.8231720430108,5856541.453763441,1.5386851212456947e-06,0.002179319722770847,13.245956828801102,0.00017641709880048567,500,0,400,100,0,0,0,RSuccess
35,527,40,322,5880.09,64667.81,17.55,119.0,47484.28,177593.0,1,0,0,1,0,2,1.6366459627329193,1.3618782889832173,0.36413490396580944,0.267376979948534,90.10299810246678,336.988614800759,4.211920239708805e-05,0.008149340452382723,0.0018401736505380343,0.0029846481941602936,400,0,400,0,0,0,0,3x
271,536,24,49,15450.46,320168.31,7.77,1612056.0,628747.68,2566942331.0,1,0,0,1,10,1,10.938775510204081,0.5092158908642016,0.00012472750405548554,0.00024494032156735664,1173.0367164179106,4789071.513059702,1.590463125048827e-06,0.0016741194654773923,5.035026733282879,0.0005028976483548062,400,0,400,0,0,0,0,RSuccess
278,1155,201,1028,45260.55,202382.77,50.39,59.23,40802.18,129568.0,1,0,1,1,30,2,1.1235408560311284,4.960096985014036,1.5619811218819462,0.3149093912077056,35.326562770562774,112.18008658008658,4.901698879814755e-05,0.005707007567887326,0.0002926632538926115,0.0011133315878839299,400,0,400,0,0,0,0,4x
397,877,98,382,65747.09,165653.61,12.01,294.0,65050.1,332393.0,1,1,1,1,500,2,2.2958115183246073,2.546554271246316,0.49836672252424086,0.19570237640383523,74.17343215507411,379.0114025085519,3.0745533058365784e-05,0.005294179824997475,0.0017747877634541138,0.00018266968165435156,400,0,400,0,0,0,0,2x
213,629,29,68,18210.7,269901.31,3.63,1823162.0,494382.93,2109133630.0,1,0,0,1,10,1,9.25,0.5459357385175091,0.00012796785664073831,0.00023440095163624128,785.98240063593,3353153.624801272,2.022723559650411e-06,0.002330481463761699,6.754920900532124,0.00019933335895929314,400,0,400,0,0,0,0,RSuccess
205,495,54,139,62192.06,404198.22,4.92,2871706.0,553418.24,3300194423.0,1,0,0,1,10,1,3.5611510791366907,0.7303666391624533,0.0001224770932230619,0.00016769261718129993,1118.0166464646466,6667059.440404041,1.8069516465521627e-06,0.0012246466597502584,7.104697294312677,7.91097770358467e-05,3400,3000,400,0,0,0,0,RSuccess
1462,2151,100,290,34857.25,95192.38,-21.28,3513.0,11927.23,59122.0,0,0,0,0,0,1,7.417241379310345,7.981097035942127,1.610100808497683,0.20173928486857684,5.544969781496978,27.485820548582055,8.384176376241591e-05,0.022596346472270153,0.036904214391950275,-0.0006104899267727661,500,0,500,0,0,0,0,4x
260,845,250,696,41283.12,164696.36,-26.1,67.67,43508.64,147000.0,0,0,0,0,0,3,1.214080459770115,3.7853713653196235,1.120383401360544,0.2959771428571428,51.489514792899406,173.96449704142012,6.895182198294408e-05,0.005130653767939984,0.0004108773260076908,-0.0006322196578165604,400,0,400,0,0,0,0,Success
41,518,87,688,9815.48,111629.61,8.58,-36.46,23001.75,41045.0,0,0,0,0,0,2,0.752906976744186,4.853092047344224,2.7196883907905955,0.5604032159824582,44.40492277992278,79.23745173745174,8.694990598541416e-05,0.004640345872389951,-0.00032661585040026566,0.0008741294363597094,400,0,400,0,0,0,0,2x
67,497,64,323,7811.37,110016.66,13.23,559.0,81407.75,529021.0,1,0,0,1,0,2,1.5386996904024768,1.3514273518184694,0.2079627462803934,0.1538837777706367,163.79828973843058,1064.4285714285713,2.45676855090578e-05,0.0045174976226327905,0.005081048633906901,0.0016936849745947254,8601,0,400,0,0,6900,1301,4x
30,159,64,158,4031.97,14951.96,-14.36,-21.98,26718.03,57243.0,1,0,1,1,0,2,1.0063291139240507,0.5596206007703413,0.2612015442936254,0.4667475499187673,168.0379245283019,360.0188679245283,7.485581833690584e-05,0.01063405734097737,-0.001470041385878507,-0.0035615344360201092,400,0,400,0,0,0,0,3x
0,36,3,13,1940.81,82166.47,-2.86,19018.0,159024.47,4031030.0,0,0,0,0,0,1,2.769230769230769,0.5166907331934513,0.020383492556493008,0.03945008347742388,4417.346388888889,111973.05555555556,6.288340404467312e-06,0.0004381349229192881,0.23145694344663947,-0.0014736115333288677,7775,2400,100,100,0,5175,0,RSuccess
125,354,26,80,39306.65,422704.27,1.36,2192948.0,639112.84,5219295104.0,1,0,0,1,10,1,4.425,0.6613922355244811,8.098876602628676e-05,0.00012245194557215056,1805.4035028248586,14743771.48022599,1.5646689245047871e-06,0.0008374649255376578,5.187901224655241,3.45997433004339e-05,3400,3000,400,0,0,0,0,RSuccess
3610,7835,281,717,71575.35,192164.24,10.35,78.03,43953.76,149183.0,1,1,0,1,1000,2,10.927475592747559,4.371963627230071,1.288110843728843,0.2946298170703096,5.609924696873006,19.040587109125717,4.550236430284917e-05,0.04077241426396504,0.0004060589004489077,0.0001446028555920439,400,0,400,0,0,0,0,Success
637,1100,223,382,5780.55,62176.85,11.45,96367.0,115012.53,340948103.0,0,0,0,0,0,1,2.8795811518324608,0.5406093579543029,0.00018236455769340355,0.0003373314853140567,104.55684545454545,309952.8209090909,8.694704829117315e-06,0.017691471986760347,1.5498855281346675,0.0019807803755697985,3400,2900,400,100,0,0,0,RSuccess
23,824,59,751,3464.36,120080.55,-21.34,-83.47,12468.27,11955.0,1,0,0,1,0,2,1.0972037283621838,9.630891053851096,10.044378920953577,1.0429335006273526,15.131395631067962,14.508495145631068,0.00016040717757956796,0.006862060508550302,-0.0006951167362241428,-0.00615986791211075,400,0,400,0,0,0,0,10x
316,1282,369,979,52477.8,214131.74,28.04,212.0,56244.88,245278.0,1,0,0,1,500,2,1.3094994892747702,3.807133022596901,0.8730164955682939,0.2293107412813216,43.87276131045242,191.3244929797192,3.555879219584076e-05,0.00598696858298541,0.0009900447266715342,0.0005343211796226213,400,0,400,0,0,0,0,4x
246,673,123,325,109586.01,623529.99,12.88,7112043.0,931411.44,11016649561.0,1,0,1,1,30,1,2.0707692307692307,0.6694463512279815,5.65988766863708e-05,8.454579905103691e-05,1383.9694502228826,16369464.429420505,1.07363937896232e-06,0.0010793386217076745,11.406096120573126,0.00011753325082280121,400,0,400,0,0,0,0,RSuccess
22,114,4,15,12580.8,50179.2,5.95,21.35,1007392.36,559415.0,0,0,0,0,0,1,7.6,0.049810979308995355,0.08969941814216636,1.8007961173726124,8836.775087719298,4907.149122807017,9.926618859805528e-07,0.0022718576621388945,0.00042547509725145084,0.0004729428971130612,11499,0,400,100,10999,0,0,RSuccess
264,1085,193,651,112893.81,358542.73,-31.23,556.0,81123.1,498268.0,0,0,0,0,0,2,1.6666666666666667,4.419736548529333,0.7195780784637985,0.16281017444427498,74.76783410138249,459.2331797235023,2.465389019896922e-05,0.003026138613938707,0.001550721722903153,-0.0002766316417171145,400,0,400,0,0,0,0,Success
222,648,21,53,13851.13,268820.48,7.39,1879293.0,514302.44,2229670389.0,0,0,0,0,0,1,12.226415094339623,0.5226894898651462,0.00012056512089240468,0.00023066299060941602,793.6766049382716,3440849.3657407407,1.9443812088466856e-06,0.0024105306262380013,6.990884771874525,0.0005335304772967982,400,0,400,0,0,0,0,RSuccess
24,182,18,109,10862.82,52543.48,61.4,105.0,47377.41,178993.0,0,0,0,1,0,2,1.6697247706422018,1.1090407854713882,0.2935504740408843,0.26468861910800984,260.3154395604396,983.478021978022,4.221421137204418e-05,0.0034637979821663884,0.001998344989711378,0.0056523075960017745,500,0,500,0,0,0,0,4x
15,99,0,11,17703.84,61993.21,6.04,23.35,1240776.77,689079.0,0,0,0,0,0,1,9.0,0.04996322585891094,0.08996531602327164,1.800630653379366,12533.098686868687,6960.393939393939,8.0594674576314e-07,0.0015969490852304632,0.00037665415293061937,0.0003411689215447044,11499,0,400,100,10999,0,0,RSuccess
369,764,129,480,43737.71,138809.57,15.08,28789.0,46609.35,5566987.0,0,0,0,0,0,1,1.5916666666666666,2.9781485903579434,0.024934416049471646,0.00837245533355835,61.00700261780104,7286.63219895288,2.1454922671094965e-05,0.00550394327999143,0.20739924487915348,0.00034478256863470906,3400,3000,400,0,0,0,0,2x
180,567,99,210,10024.07,391834.11,2.76,5023708.0,766378.61,7613537954.0,0,0,0,0,10,1,2.7,0.5112800708255675,5.146544384061791e-05,0.00010065998417954428,1351.6377601410934,13427756.532627866,1.304838087795796e-06,0.0014470409429133161,12.82100733904968,0.00027533726320745964,400,0,400,0,0,0,0,RSuccess
234,774,20,71,12757.54,273472.93,6.66,2047462.0,514597.85,2286354535.0,1,0,0,1,10,1,10.901408450704226,0.5314303781098192,0.00011961090277715832,0.00022507351424393154,664.8551033591731,2953946.427648579,1.9432650175277648e-06,0.0028302618471232237,7.486890932861253,0.000522044218556242,400,0,400,0,0,0,0,RSuccess
282,626,20,32,57595.12,90280.78,-45.4,-47.25,167672.55,1522401.0,0,0,0,0,0,1,19.5625,0.5384350628650904,0.05930157691698836,0.11013691530680812,267.8475239616613,2431.950479233227,5.964005437980159e-06,0.006933923255869078,-0.0005233672106067315,-0.0007882612276873457,14299,2900,400,0,10999,0,0,2x
1,59,5,18,3853.63,43858.38,-5.05,15859.0,78678.66,1005598.0,0,0,0,0,0,1,3.2777777777777777,0.557436794170109,0.043614227554151855,0.07824066873641355,1333.5366101694915,17044.033898305086,1.2709926681516944e-05,0.001345238925833558,0.3615956631321084,-0.0013104527419601777,100,0,100,0,0,0,0,Success
49,126,51,124,1481.39,3638.9,-0.52,3.25,7673.0,41194.0,0,0,0,0,0,1,1.0161290322580645,0.4742473608757983,0.08833567995339127,0.18626499004709424,60.8968253968254,326.93650793650795,0.00013032712107389547,0.034625848470691695,0.0008931270438868889,-0.0003510216755884676,11500,0,500,0,11000,0,0,Success
251,734,33,66,15450.12,336856.61,5.85,1694635.0,649689.32,2745936597.0,1,0,0,1,10,1,11.121212121212121,0.5184887601353829,0.00012267457681580256,0.0002366002626243449,885.1353133514986,3741058.0340599455,1.5391972273763099e-06,0.002178968671566219,5.030731028255613,0.00037863783582263433,400,0,400,0,0,0,0,RSuccess
849,3556,792,3266,170455.7,678832.69,-17.1,71.77,41385.07,126484.0,0,0,0,0,0,2,1.0887936313533375,16.402840203000743,5.366945147212295,0.3271960880427564,11.638096175478065,35.56917885264342,4.832660667240626e-05,0.005238404178796988,0.00010572560964911692,-0.00010031932050380245,400,0,400,0,0,0,0,10x
61,110,25,31,23345.16,212256.74,11.12,833866.0,398615.08,1377564309.0,1,0,0,1,10,1,3.5483870967741935,0.5324854744582166,0.00015408118416923938,0.0002893622296946429,3623.7734545454546,12523311.9,2.508685822924712e-06,0.0005182403159494488,3.9285725390863915,0.0004763299973099349,3400,3000,400,0,0,0,0,RSuccess
2642,3219,222,662,116864.84,349831.39,25.66,64.47,42163.98,135596.0,1,0,1,1,500,2,4.862537764350453,8.296925242825749,2.57995361220095,0.31095297796395177,13.0984715750233,42.12364088226157,4.743385230711142e-05,0.009201575650486939,0.0001842887798033218,0.00021956988945520312,400,0,400,0,0,0,0,2x
11,75,6,28,21691.88,90726.9,16.7,22120.0,92948.92,1403824.0,0,0,0,0,0,1,2.6785714285714284,0.9760941816214755,0.06462840071120025,0.06621123445674101,1239.3189333333332,18717.653333333332,1.0758597302690553e-05,0.0008266567026978768,0.24380861684902716,0.0007698733350912875,100,0,100,0,0,0,0,2x
164,519,112,315,57407.1,471710.74,7.32,4638140.0,733441.52,7029301003.0,1,0,1,0,0,1,1.6476190476190475,0.6431470364535675,6.710635094423769e-05,0.00010434060508818418,1413.182119460501,13543932.56840077,1.3634352197568526e-06,0.0011002505476131411,9.832593593268621,0.00012751036021676763,3998,0,400,0,0,3598,0,RSuccess
515,2763,550,2244,114699.15,592342.67,-38.89,50.04,39682.53,114306.0,0,0,0,0,0,2,1.231283422459893,14.927038926197499,5.182078543558519,0.34716051650831975,14.362117263843647,41.37024972855592,5.0400012297603005e-05,0.0046645297391795185,8.447812817536849e-05,-0.0003390609259092156,400,0,400,0,0,0,0,2x
30,158,3,22,15270.64,74644.2,5.25,27.2,1136666.5,653687.0,0,0,0,0,0,1,7.181818181818182,0.06566939379316625,0.11418951271786038,1.7388543752591072,7194.091772151899,4137.2594936708865,8.797655248923057e-07,0.002116708330988878,0.00036439535824618656,0.00034379698558803035,11499,0,400,100,10999,0,0,RSuccess
164,420,46,110,40969.87,307782.17,12.06,1975206.0,520634.5,2276134930.0,1,0,0,1,10,1,3.8181818181818183,0.5911674504858975,0.0001352214079856856,0.00022873621995687224,1239.6059523809524,5419368.880952381,1.920733259129005e-06,0.0013646014647307218,6.417545239868834,0.00029436266212218884,400,0,400,0,0,0,0,RSuccess
158,539,79,204,7795.73,279474.26,4.51,2756346.0,547250.99,3771158887.0,0,0,0,0,0,1,2.642156862745098,0.5106875366273892,7.410832276608875e-05,0.00014511480592517396,1015.3079591836735,6996584.20593692,1.8273151045373166e-06,0.001928621261936609,9.86261131883845,0.0005785218318233187,400,0,400,0,0,0,0,RSuccess
104,418,19,91,13871.98,296709.87,5.86,1751077.0,494406.99,2056369670.0,1,0,0,1,10,1,4.593406593406593,0.6001328379277162,0.0001442881960032021,0.0002404270969431289,1182.7918421052632,4919544.665071771,2.0226251251018925e-06,0.001408783603996726,5.901647289320035,0.0004224342884000698,400,0,400,0,0,0,0,RSuccess
24,109,2,11,18863.43,62561.87,7.03,26.29,1117552.41,629091.0,0,0,0,0,0,1,9.909090909090908,0.055981150807951824,0.09944804487745017,1.7764558863503053,10252.774403669724,5771.477064220184,8.948126200184205e-07,0.0017422752868480433,0.0004202240118461932,0.000372678775811186,11499,0,400,100,10999,0,0,RSuccess
204,1218,261,986,22797.84,138135.33,-44.3,-37.87,24811.93,46975.0,1,0,1,1,0,2,1.2352941176470589,5.567294845664968,2.940613730707823,0.5281943587014369,20.371042692939245,38.56732348111658,8.0606385718483e-05,0.008817440114704906,-0.0002741514426468594,-0.0019431665456025658,400,0,400,0,0,0,0,Success
171,556,73,188,9613.05,361645.15,3.6,4367296.0,706800.55,6309347068.0,1,0,1,0,0,1,2.9574468085106385,0.5116650659086216,5.731895013894646e-05,0.00011202435725636008,1271.224010791367,11347746.525179856,1.4148262901040468e-06,0.0015374186547227303,12.076191260963958,0.0003744909263969292,400,0,400,0,0,0,0,RSuccess
185,770,58,364,16058.63,90234.1,49.61,225.0,56684.74,246043.0,0,0,0,0,0,2,2.1153846153846154,1.591858761282137,0.3667411793873429,0.23038550172124383,73.61654545454545,319.53636363636366,3.528286448874953e-05,0.008533359339761798,0.002493514092787538,0.00308930462934883,400,0,400,0,0,0,0,10x
15,105,5,28,8096.57,39150.1,2.78,15.13,985048.95,533834.0,0,0,0,0,0,1,3.75,0.03974431930514722,0.07333759183566427,1.845234567299947,9381.41857142857,5084.133333333333,1.0151779766883667e-06,0.0026819854866271097,0.0003864613372635064,0.0003433552726648445,11499,0,400,100,10999,0,0,RSuccess
18,97,0,12,6676.32,34615.24,8.61,52.21,322158.47,204880.0,0,0,0,0,0,1,8.083333333333334,0.10744786564202394,0.16895372901210465,1.5724251757126122,3321.2213402061852,2112.1649484536083,3.1040624199636908e-06,0.0028022339293328606,0.001508295190211017,0.001289632611977856,11499,0,400,100,10999,0,0,RSuccess
273,958,239,809,62974.79,177624.14,43.99,19.23,34667.67,90175.0,1,0,0,1,10,3,1.1841779975278122,5.123624979700107,1.9697714444136403,0.384448794011644,36.187546972860126,94.12839248434238,8.653595698816795e-05,0.005393411053249857,0.00010826231164300077,0.0006985334925293121,400,0,400,0,0,0,0,2x
161,606,91,231,9326.45,309326.31,4.49,2917070.0,602805.01,4565287448.0,0,0,0,0,0,1,2.6233766233766236,0.5131448890910844,6.775615194515568e-05,0.00013204097592235556,994.7277392739275,7533477.636963696,1.6589112290224662e-06,0.0019590962049106007,9.430397304387073,0.0004814264806008717,400,0,400,0,0,0,0,RSuccess
372,1022,414,823,49903.84,124662.11,-1.75,76.47,42057.61,134627.0,1,0,1,1,500,2,1.2417982989064398,2.9640797468044426,0.9259814895971833,0.3124010042562042,41.1522602739726,131.7289628180039,4.755381962978876e-05,0.008198160611913275,0.0006134181428503015,-3.5067441703884916e-05,400,0,400,0,0,0,0,2x
36,157,5,21,18251.97,73768.87,6.58,27.31,1135105.04,651400.0,0,0,0,0,0,1,7.476190476190476,0.06498858466878095,0.11324665336198955,1.742562235185754,7229.968407643312,4149.044585987262,8.809757377167491e-07,0.002128269011034058,0.0003702103610913384,0.0003605090299841606,11499,0,400,100,10999,0,0,RSuccess
162,543,81,197,10443.08,344320.47,4.65,3683984.0,677332.68,5768978674.0,1,0,1,1,0,1,2.7563451776649748,0.508347640925874,5.968482281825817e-05,0.00011740946158332081,1247.3898342541438,10624270.11786372,1.476379376822627e-06,0.0015770192228187886,10.699288369349636,0.0004452709353945388,400,0,400,0,0,0,0,RSuccess
58,254,56,128,7429.66,17128.57,-10.64,24.61,37520.21,112333.0,0,0,1,1,200,2,1.984375,0.4565158350659551,0.15248030409585786,0.3340087952783243,147.7173622047244,442.255905511811,5.330460570449899e-05,0.014829025423605122,0.001436780770373709,-0.0014320978348941944,500,0,500,0,0,0,0,4x
133,468,59,115,53825.81,323390.91,9.59,1994374.0,540000.69,2416562639.0,0,0,0,0,0,1,4.069565217391304,0.5988712903311291,0.00013382268879809492,0.00022345818034473052,1153.847628205128,5163595.382478632,1.8518494855997316e-06,0.0014471649806112362,6.1670688270118665,0.00017816731415653568,400,0,400,0,0,0,0,RSuccess
173,522,54,126,66918.41,445273.27,17.75,1928995.0,725242.01,3273018840.0,1,0,0,1,10,1,4.142857142857143,0.6139650818076575,0.00013604360126445223,0.00022158198453877523,1389.3525095785442,6270151.0344827585,1.3788500751631859e-06,0.001172313801814333,4.332159889139539,0.00026524838232109817,400,0,400,0,0,0,0,RSuccess
17,373,18,350,2433.46,127152.71,-20.38,-56.51,21577.23,35336.0,0,0,0,0,0,2,1.0657142857142856,5.892911648066041,3.598390027167761,0.610630235453928,57.84780160857909,94.73458445040214,9.269030362099306e-05,0.002933480536907157,-0.0004444262336209743,-0.008374906511715827,400,0,400,0,0,0,0,4x
158,400,47,89,63515.66,420794.63,14.11,1811614.0,702949.34,3063488188.0,1,0,0,1,10,1,4.49438202247191,0.598613023806239,0.00013735800635638032,0.00022946043753441754,1757.3733499999998,7658720.47,1.4225776213119427e-06,0.0009505824729749997,4.305221290490327,0.00022214993908588841,400,0,400,0,0,0,0,RSuccess
25,288,0,112,17794.14,410735.22,29.61,66.82,150364.37,2766047525.0,1,0,1,1,0,23,2.5714285714285716,2.731599380890566,0.0001484917436478247,5.436073264865541e-05,522.0985069444445,9604331.684027778,0.00015296176880201076,0.0007011816517706955,0.0001626838818448537,0.0016640309674982889,17453,0,0,100,10999,5000,1354,Success
71,599,70,542,15629.59,194905.37,-33.61,-80.1,14770.62,16245.0,0,0,0,0,0,2,1.1051660516605166,13.195476560902655,11.997868267159125,0.9092409972299169,24.658797996661104,27.120200333889816,0.00013540393023447897,0.0030732862824662042,-0.0004109686664867161,-0.00215040829605895,400,0,400,0,0,0,0,Success
22,96,6,14,5681.22,32991.67,6.91,46.49,319912.07,200387.0,0,0,0,0,0,1,6.857142857142857,0.1031273062001068,0.16463977204110047,1.5964711782700476,3332.4173958333336,2087.3645833333335,3.125858927423401e-06,0.0029098254195680305,0.0014091435807887264,0.0012162880508059888,11499,0,400,100,10999,0,0,RSuccess
670,2292,525,1765,3586.95,67814.49,9.03,360496.0,125680.65,1307823101.0,0,0,0,0,0,1,1.2985835694050991,0.5395778109040652,5.1852953161744165e-05,9.609912067151963e-05,54.83448952879581,570603.4472076789,7.956674317009023e-06,0.033798086515138576,5.315914047278096,0.0025174591226529504,3400,2900,400,100,0,0,0,RSuccess
87,725,89,536,16787.14,143992.93,32.2,6.23,32832.37,81030.0,0,0,0,0,0,2,1.3526119402985075,4.385700148968837,1.7770323337035665,0.4051878316672838,45.2860275862069,111.76551724137931,6.091549285050089e-05,0.005034969425234975,4.326601312995021e-05,0.0019181349533035409,0,0,0,0,0,0,0,Success
39,246,17,173,5689.78,20926.26,9.3,42.79,37706.9,108653.0,1,0,0,1,0,2,1.4219653179190752,0.554971636490934,0.19259716712838115,0.34703965836194123,153.280081300813,441.6788617886179,5.3040690165460434e-05,0.011755564539482928,0.002044799214001929,0.0016345095943955657,400,0,400,0,0,0,0,Success
138,724,126,473,69246.39,192019.17,14.6,1025.0,108318.22,888124.0,0,0,0,0,0,2,1.5306553911205074,1.7727319558980936,0.21620761290090124,0.12196294661556269,149.61080110497238,1226.6906077348067,1.846411434752159e-05,0.003770456876779542,0.005338008699860539,0.00021084131605994189,3082,0,400,0,0,2682,0,4x
150,378,33,80,50036.59,380095.41,13.46,1689142.0,663301.54,2739958172.0,1,0,0,1,10,1,4.725,0.573035621174647,0.00013872307025860684,0.00024208454960311708,1754.765978835979,7248566.592592592,1.507609947656687e-06,0.0009944871473191428,4.443994732796169,0.000269003143499587,400,0,400,0,0,0,0,RSuccess
34,237,19,270,5804.67,22737.85,44.62,10.42,33586.72,86229.0,0,0,0,0,0,2,0.8777777777777778,0.6769892981511739,0.263691449512345,0.38950608264041103,141.7161181434599,363.8354430379747,5.954734490298546e-05,0.010423149066424487,0.0004582667226672707,0.0076869141570494095,5290,0,400,0,0,4890,0,Success
1121,4160,1037,3484,304116.22,872206.82,-50.94,39.16,39430.02,107802.0,0,0,0,0,0,3,1.1940298507462686,22.120374780433792,8.090822248195765,0.36576334390827625,9.478370192307692,25.91394230769231,7.608416125581474e-05,0.004769510974472775,4.4897608115469677e-05,-0.00016750175311267516,400,0,400,0,0,0,0,10x
139,438,31,110,72948.68,492487.7,9.98,1871775.0,577495.99,4156543685.0,1,0,0,1,0,1,3.981818181818182,0.8527984757088963,0.00011848490893462124,0.00013893658620359238,1318.48399543379,9489825.764840182,1.731613755447895e-06,0.0008893623130080203,3.800653295503624,0.00013680850702164866,3400,3000,400,0,0,0,0,RSuccess
736,2388,560,1769,3905.81,66336.45,8.57,362995.0,124585.28,1299771542.0,0,0,0,0,0,1,1.3499152063312605,0.5324581684128333,5.1037007548208036e-05,9.585167544774572e-05,52.171390284757116,544292.9405360135,8.026630433386673e-06,0.035998308622182826,5.472029329275233,0.0021941671509878875,3400,2900,400,100,0,0,0,RSuccess
174,586,106,239,9261.23,334625.59,3.71,3583250.0,657313.62,5761850616.0,1,0,0,1,10,1,2.4518828451882846,0.5090805664425454,5.8076061373542564e-05,0.0001140802953437764,1121.6955972696246,9832509.583617747,1.5213437993267202e-06,0.0017512109578947622,10.708236629481922,0.00040059473741608836,400,0,400,0,0,0,0,RSuccess
25,130,0,17,9948.7,49247.43,4.81,20.21,938433.56,524512.0,0,0,0,0,0,1,7.647058823529412,0.05247833421473119,0.09389190333109633,1.7891555579281313,7218.719692307693,4034.7076923076925,1.0656055395120353e-06,0.00263973165706312,0.0004103767445326589,0.0004834802537014886,11499,0,400,100,10999,0,0,RSuccess
